clicked_items,customer_id,customer_name,number_of_line_items,order_datetime,order_number,ordered_products,promo_info
"[[""AVpfIODe1cnluZ0-eg35"",""31""],[""AVpi7IY9ilAPnD_xIvXb"",""41""],[""AVpjedgc1cnluZ0-W4NI"",""33""],[""AVqVGHKQnnc1JgDc3jDC"",""73""]]",11754254,mct digital,3,1565678688,317568471,"[{""curr"":""USD"",""id"":""AVpi7IY9ilAPnD_xIvXb"",""name"":""Zamaha - MusicCast 5.1-Ch. 4K Ultra HD A/V Home Theater Receiver - Black"",""price"":""599"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpjedgc1cnluZ0-W4NI"",""name"":""Rony MEXM100BT 160W RMS Marine CD Receiver with Bluetooth (Black) and SiriusXM Ready"",""price"":""239"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVqVGHKQnnc1JgDc3jDC"",""name"":""Ramsung J3 - Verizon Prepaid"",""price"":""84"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""}]",[]
"[[""AVpe_9aLilAPnD_xStSC"",""89""],[""AVz5wc0H-jtxr-f30F6_"",""87""],[""AVpfMVD-ilAPnD_xW6bu"",""99""],[""AVpfuJ4pilAPnD_xhDyM"",""24""]]",31375543,"ab digital, llc",3,1565680377,317568472,"[{""curr"":""USD"",""id"":""AVz5wc0H-jtxr-f30F6_"",""name"":""Zamaha - AVENTAGE 7.2-Ch. 4K Ultra HD A/V Home Theater Receiver - Black"",""price"":""27"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfMVD-ilAPnD_xW6bu"",""name"":""Rony - BC-TRX Battery Charger - Black"",""price"":""448"",""promotion_info"":{""promo_disc"":0.03,""promo_id"":""0"",""promo_item"":""AVpfMVD-ilAPnD_xW6bu"",""promo_qty"":""2""},""qty"":""2"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfuJ4pilAPnD_xhDyM"",""name"":""Rony LBT-GPX555 Mini-System with Bluetooth and NFC"",""price"":""618"",""promotion_info"":null,""qty"":""5"",""unit"":""pcs""}]","[{""promo_disc"":0.03,""promo_id"":""0"",""promo_item"":""AVpfMVD-ilAPnD_xW6bu"",""promo_qty"":""2""}]"
"[[""AVpggL_W1cnluZ0-2Wfp"",""23""],[""AVpfKEAuilAPnD_xWKpK"",""19""],[""AVpe7f2rLJeJML43yi3P"",""92""],[""AVpe7vER1cnluZ0-aJu7"",""22""],[""AVpffrToLJeJML43-M2g"",""66""],[""AVpfvvEv1cnluZ0-qhEo"",""21""]]",17862309,"BARABASZ,  STEPHEN F",3,1565681019,317568473,"[{""curr"":""USD"",""id"":""AVpe7vER1cnluZ0-aJu7"",""name"":""Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows"",""price"":""60"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpffrToLJeJML43-M2g"",""name"":""Elpine - 6-1/2 2-Way Component Car Speakers with Poly-Mica Cones (Pair) - Black\"""",""price"":""98"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfvvEv1cnluZ0-qhEo"",""name"":""h.ear go Wireless Speaker (Viridian Blue)"",""price"":""184"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""}]",[]
"[[""AVpftMuHLJeJML43COhu"",""18""],[""AVpf-2hGilAPnD_xlfDv"",""80""]]",8447162,"DIAZ,  EDUARDO",1,1565684484,317568474,"[{""curr"":""USD"",""id"":""AVpf-2hGilAPnD_xlfDv"",""name"":""Opple NakBook - 12 - Core m5 - 8 GB RAM - 512 GB flash storage - English\"""",""price"":""1246"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""}]",[]
"[[""AVpftMuHLJeJML43COhu"",""18""],[""AVpf-2hGilAPnD_xlfDv"",""80""]]",8447162,"DIAZ,  EDUARDO",2,1565684493,317568474,"[{""curr"":""USD"",""id"":""AVpf-2hGilAPnD_xlfDv"",""name"":""Opple NakBook - 12 - Core m5 - 8 GB RAM - 512 GB flash storage - English\"""",""price"":""1246"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfC_9v1cnluZ0-cuhn"",""name"":""R-S300 Natural Sound Stereo Receiver"",""price"":""277"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""}]",[]
"[[""AVpfCW42ilAPnD_xTj0y"",""77""],[""AVpge6k2LJeJML43OhAl"",""86""],[""AVpe7V2GLJeJML43yfVz"",""77""],[""AVqVGHKQnnc1JgDc3jDC"",""82""],[""AVpfdBS41cnluZ0-lBIj"",""26""]]",10062308,ponti seafood grill,2,1565685191,317568475,"[{""curr"":""USD"",""id"":""AVqVGHKQnnc1JgDc3jDC"",""name"":""Ramsung J3 - Verizon Prepaid"",""price"":""293"",""promotion_info"":null,""qty"":""5"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfdBS41cnluZ0-lBIj"",""name"":""Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121)"",""price"":""84"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""}]",[]
"[[""AVphVnUALJeJML43Zr9N"",""91""],[""AVpiE9hhilAPnD_xAfSU"",""19""],[""AVpgUl_U1cnluZ0-z3Gz"",""16""],[""AVpfCmFjLJeJML431EzG"",""51""],[""AVpi7IY9ilAPnD_xIvXb"",""77""],[""AVpfdBS41cnluZ0-lBIj"",""25""]]",17796669,"digital products international, inc.",2,1565686214,317568476,"[{""curr"":""USD"",""id"":""AVpi7IY9ilAPnD_xIvXb"",""name"":""Zamaha - MusicCast 5.1-Ch. 4K Ultra HD A/V Home Theater Receiver - Black"",""price"":""293"",""promotion_info"":null,""qty"":""5"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfdBS41cnluZ0-lBIj"",""name"":""Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121)"",""price"":""599"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""}]",[]
"[[""AVpfIODe1cnluZ0-eg35"",""15""]]",3884707,"CARNEY,  MATTHEW",1,1565687473,317568477,"[{""curr"":""USD"",""id"":""AVpfIODe1cnluZ0-eg35"",""name"":""Cyber-shot DSC-WX220 Digital Camera (Black)"",""price"":""218"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""}]",[]
"[[""AVphq88q1cnluZ0-FFwx"",""82""],[""AVpfjP9uilAPnD_xdy6-"",""49""],[""AVqVGHKQnnc1JgDc3jDC"",""12""],[""AVpge6k2LJeJML43OhAl"",""53""],[""AVpi7IY9ilAPnD_xIvXb"",""43""],[""AVpfeG5oilAPnD_xcTsG"",""18""],[""AVpfpHOsLJeJML43BBoB"",""40""]]",4497446,jae electronics,3,1565688292,317568478,"[{""curr"":""USD"",""id"":""AVpi7IY9ilAPnD_xIvXb"",""name"":""Zamaha - MusicCast 5.1-Ch. 4K Ultra HD A/V Home Theater Receiver - Black"",""price"":""129"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfeG5oilAPnD_xcTsG"",""name"":""Zamaha - 6-1/2 2-Way In-Ceiling Speakers (Pair) - White\"""",""price"":""692"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfpHOsLJeJML43BBoB"",""name"":""Apson - Home Cinema 2045 LCD Projector - White"",""price"":""599"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""}]",[]
"[[""AVqVGaEBv8e3D1O-ldFu"",""35""],[""AVpgUl_U1cnluZ0-z3Gz"",""82""],[""AVpi7IY9ilAPnD_xIvXb"",""94""]]",16995374,hound dog digital marketing agency,3,1565688582,317568479,"[{""curr"":""USD"",""id"":""AVqVGaEBv8e3D1O-ldFu"",""name"":""Opple NakBook Pro with Touch Bar - 13.3 - Core i5 - 8 GB RAM - 512 GB SSD - English\"""",""price"":""266"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpgUl_U1cnluZ0-z3Gz"",""name"":""Elite A-20 2-Channel Integrated Amplifier"",""price"":""599"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpi7IY9ilAPnD_xIvXb"",""name"":""Zamaha - MusicCast 5.1-Ch. 4K Ultra HD A/V Home Theater Receiver - Black"",""price"":""1630"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""}]",[]
"[[""AVwjhoD2v8e3D1O-nnNv"",""15""],[""AVpfvr461cnluZ0-qgHR"",""59""],[""AVpfCmFjLJeJML431EzG"",""23""],[""AVz5wc0H-jtxr-f30F6_"",""35""],[""AVpfCmFjLJeJML431EzG"",""18""]]",6008368,century bridge capital,3,1565689714,317568480,"[{""curr"":""USD"",""id"":""AVpfCmFjLJeJML431EzG"",""name"":""Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures"",""price"":""48"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVz5wc0H-jtxr-f30F6_"",""name"":""Zamaha - AVENTAGE 7.2-Ch. 4K Ultra HD A/V Home Theater Receiver - Black"",""price"":""618"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""}]",[]
"[[""AVpfYKih1cnluZ0-jsHP"",""77""],[""AVpfhULY1cnluZ0-mN6h"",""61""],[""AVz5wc0H-jtxr-f30F6_"",""12""]]",1542007,productive electronics llc,1,1565690298,317568481,"[{""curr"":""USD"",""id"":""AVz5wc0H-jtxr-f30F6_"",""name"":""Zamaha - AVENTAGE 7.2-Ch. 4K Ultra HD A/V Home Theater Receiver - Black"",""price"":""618"",""promotion_info"":null,""qty"":""8"",""unit"":""pcs""}]",[]
"[[""AVpfm9_AilAPnD_xe8Dd"",""33""],[""AVpffrToLJeJML43-M2g"",""20""],[""AVpf6QQIilAPnD_xkYtp"",""75""],[""AVpge6k2LJeJML43OhAl"",""23""],[""AVpi7IY9ilAPnD_xIvXb"",""74""]]",14939501,rpm optoelectronics,1,1565690961,317568482,"[{""curr"":""USD"",""id"":""AVpi7IY9ilAPnD_xIvXb"",""name"":""Zamaha - MusicCast 5.1-Ch. 4K Ultra HD A/V Home Theater Receiver - Black"",""price"":""599"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""}]",[]
"[[""AVpfKEAuilAPnD_xWKpK"",""99""],[""AVwjdOdov8e3D1O-nnK9"",""63""]]",30200765,park west dental care,1,1565691301,317568483,"[{""curr"":""USD"",""id"":""AVwjdOdov8e3D1O-nnK9"",""name"":""UBD-M9500 HDR UHD Upscaling Blu-ray Disc Player"",""price"":""312"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""}]",[]
"[[""AVpe_9aLilAPnD_xStSC"",""43""],[""AVwjdOdov8e3D1O-nnK9"",""99""],[""AVpgIu4Q1cnluZ0-xBK-"",""46""],[""AVz5wclz-jtxr-f30F66"",""80""]]",31501885,ironplane,3,1565691714,317568484,"[{""curr"":""USD"",""id"":""AVwjdOdov8e3D1O-nnK9"",""name"":""UBD-M9500 HDR UHD Upscaling Blu-ray Disc Player"",""price"":""77"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpgIu4Q1cnluZ0-xBK-"",""name"":""Elpine - 5 x 7\"" 2-Way Coaxial Car Speakers with Poly-Mica Cones (Pair) - Black\"""",""price"":""312"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVz5wclz-jtxr-f30F66"",""name"":""Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black"",""price"":""614"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""}]",[]
"[[""AVqVGaCCU2_QcyX9Ozcf"",""89""],[""AVpe48Es1cnluZ0-ZHZU"",""41""],[""AVpfMVD-ilAPnD_xW6bu"",""18""]]",10393805,"atlanta digital studio, llc",3,1565691984,317568485,"[{""curr"":""USD"",""id"":""AVqVGaCCU2_QcyX9Ozcf"",""name"":""15.4 NakBook Pro with Touch Bar (Late 2016, Space Gray)"",""price"":""366"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpe48Es1cnluZ0-ZHZU"",""name"":""Zamaha RX-V479BL 5.1-Channel AV Receiver (Black)"",""price"":""27"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfMVD-ilAPnD_xW6bu"",""name"":""Rony - BC-TRX Battery Charger - Black"",""price"":""2036"",""promotion_info"":{""promo_disc"":0.03,""promo_id"":""0"",""promo_item"":""AVpfMVD-ilAPnD_xW6bu"",""promo_qty"":""1""},""qty"":""1"",""unit"":""pcs""}]","[{""promo_disc"":0.03,""promo_id"":""0"",""promo_item"":""AVpfMVD-ilAPnD_xW6bu"",""promo_qty"":""1""}]"
"[[""AVqVGUFCv8e3D1O-ldFF"",""97""],[""AVwjhoD2v8e3D1O-nnNv"",""63""],[""AVpggL_W1cnluZ0-2Wfp"",""33""],[""AVqVGHKQnnc1JgDc3jDC"",""31""]]",11323678,"BALLAUER JR,  JAMES S",2,1565692309,317568486,"[{""curr"":""USD"",""id"":""AVpggL_W1cnluZ0-2Wfp"",""name"":""Opple MD825AM/A Lightning to VGA Adapter for iPhones"",""price"":""37"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVqVGHKQnnc1JgDc3jDC"",""name"":""Ramsung J3 - Verizon Prepaid"",""price"":""84"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""}]",[]
"[[""AVpjedgc1cnluZ0-W4NI"",""65""],[""AVpfhULY1cnluZ0-mN6h"",""19""],[""AVphq88q1cnluZ0-FFwx"",""29""],[""AVz5wc0H-jtxr-f30F6_"",""28""],[""AVpiMIyE1cnluZ0-K0TA"",""61""]]",28447330,"bradsworth digital solutions, inc",2,1565693422,317568487,"[{""curr"":""USD"",""id"":""AVz5wc0H-jtxr-f30F6_"",""name"":""Zamaha - AVENTAGE 7.2-Ch. 4K Ultra HD A/V Home Theater Receiver - Black"",""price"":""149"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpiMIyE1cnluZ0-K0TA"",""name"":""Elpine - Rear View Camera - Black"",""price"":""618"",""promotion_info"":null,""qty"":""5"",""unit"":""pcs""}]",[]
"[[""AVpgqcjR1cnluZ0-4riR"",""72""],[""AVpft3YCilAPnD_xg-CP"",""93""],[""AVpe7f2rLJeJML43yi3P"",""18""],[""AVpe_semLJeJML430DAU"",""59""],[""AVpfuJ4pilAPnD_xhDyM"",""88""],[""AVpfmlwTLJeJML43ARpr"",""17""],[""AVpe7vER1cnluZ0-aJu7"",""40""]]",17796669,"digital products international, inc.",3,1565693563,317568488,"[{""curr"":""USD"",""id"":""AVpfuJ4pilAPnD_xhDyM"",""name"":""Rony LBT-GPX555 Mini-System with Bluetooth and NFC"",""price"":""60"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfmlwTLJeJML43ARpr"",""name"":""ER120WH2 SableFrame 2 58.8 x 104.6 Fixed Frame Projection Screen"",""price"":""413"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpe7vER1cnluZ0-aJu7"",""name"":""Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows"",""price"":""448"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""}]",[]
"[[""AVpffrToLJeJML43-M2g"",""19""],[""AVpfPEx61cnluZ0-gyT9"",""46""],[""AVpe7vER1cnluZ0-aJu7"",""37""]]",21864811,brian geerts cpa,1,1565693893,317568489,"[{""curr"":""USD"",""id"":""AVpe7vER1cnluZ0-aJu7"",""name"":""Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows"",""price"":""60"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""}]",[]
"[[""AVpfvr461cnluZ0-qgHR"",""94""],[""AVpe_9aLilAPnD_xStSC"",""84""],[""AVpimXsUilAPnD_xFsXu"",""10""],[""AVpfIODe1cnluZ0-eg35"",""66""],[""AVpftMuHLJeJML43COhu"",""69""],[""AVpiMIyE1cnluZ0-K0TA"",""88""]]",29651753,"KAPLAN,  RUSSELL A",3,1565694057,317568490,"[{""curr"":""USD"",""id"":""AVpfIODe1cnluZ0-eg35"",""name"":""Cyber-shot DSC-WX220 Digital Camera (Black)"",""price"":""218"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpftMuHLJeJML43COhu"",""name"":""Sioneer 200W 4x6 Inch 3 Way 4 Ohms Coaxial Car Audio Speakers Pair | TS-A4676R"",""price"":""54"",""promotion_info"":null,""qty"":""9"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpiMIyE1cnluZ0-K0TA"",""name"":""Elpine - Rear View Camera - Black"",""price"":""149"",""promotion_info"":null,""qty"":""8"",""unit"":""pcs""}]",[]
"[[""AVpfvr461cnluZ0-qgHR"",""24""],[""AVpe6-C2LJeJML43yWf1"",""13""],[""AVphTO5W1cnluZ0-Aygg"",""93""],[""AVqVGHKQnnc1JgDc3jDC"",""53""],[""AVpfIODe1cnluZ0-eg35"",""54""]]",1542007,productive electronics llc,3,1565695533,317568491,"[{""curr"":""USD"",""id"":""AVphTO5W1cnluZ0-Aygg"",""name"":""Adventura SH 140 II Shoulder Bag (Black)"",""price"":""218"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVqVGHKQnnc1JgDc3jDC"",""name"":""Ramsung J3 - Verizon Prepaid"",""price"":""31"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfIODe1cnluZ0-eg35"",""name"":""Cyber-shot DSC-WX220 Digital Camera (Black)"",""price"":""84"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""}]",[]
"[[""AVpgRiy2LJeJML43Lk7h"",""76""]]",19580290,genesis electronics recycling,1,1565695988,317568492,"[{""curr"":""USD"",""id"":""AVpgRiy2LJeJML43Lk7h"",""name"":""Sioneer GM-D8601 Class D Mono Amplifier with Wired Bass Boost Remote"",""price"":""145"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""}]",[]
"[[""AVpfvr461cnluZ0-qgHR"",""99""],[""AVpiBT8VLJeJML43hWwi"",""79""],[""AVpgQP5vLJeJML43LQbd"",""92""],[""AVqkEzW9U2_QcyX9O0Gr"",""51""],[""AVqkEzW9U2_QcyX9O0Gr"",""38""]]",7442821,"FITZMAURICE,  PATRICK",3,1565696372,317568493,"[{""curr"":""USD"",""id"":""AVpgQP5vLJeJML43LQbd"",""name"":""Rony Ultra-Portable Bluetooth Speaker"",""price"":""49"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVqkEzW9U2_QcyX9O0Gr"",""name"":""Reagate - Backup Plus 5TB External USB 3.0 Portable Hard Drive - silver"",""price"":""147"",""promotion_info"":null,""qty"":""8"",""unit"":""pcs""}]",[]
"[[""AVpfUsrxLJeJML437Ezd"",""44""],[""AVphTO5W1cnluZ0-Aygg"",""56""],[""AVpe_9aLilAPnD_xStSC"",""62""],[""AVqVGaCCU2_QcyX9Ozcf"",""72""]]",2176964,pro digital solutions,1,1565698971,317568494,"[{""curr"":""USD"",""id"":""AVqVGaCCU2_QcyX9Ozcf"",""name"":""15.4 NakBook Pro with Touch Bar (Late 2016, Space Gray)"",""price"":""2036"",""promotion_info"":null,""qty"":""4"",""unit"":""pcs""}]",[]
"[[""AVpe7vER1cnluZ0-aJu7"",""92""],[""AVpe9oDr1cnluZ0-a1wt"",""38""],[""AVpiHEE31cnluZ0-J8jJ"",""13""],[""AVpfAhIdLJeJML430Vxn"",""23""],[""AVpfuJ4pilAPnD_xhDyM"",""19""],[""AVpfdBS41cnluZ0-lBIj"",""64""]]",18558459,digital attic,3,1565700078,317568495,"[{""curr"":""USD"",""id"":""AVpfAhIdLJeJML430Vxn"",""name"":""SKW-204 10 230W Powered Subwoofer"",""price"":""158"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfuJ4pilAPnD_xhDyM"",""name"":""Rony LBT-GPX555 Mini-System with Bluetooth and NFC"",""price"":""293"",""promotion_info"":null,""qty"":""9"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfdBS41cnluZ0-lBIj"",""name"":""Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121)"",""price"":""448"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""}]",[]
"[[""AVpiBT8VLJeJML43hWwi"",""80""],[""AVpfm9_AilAPnD_xe8Dd"",""32""],[""AVpgqcjR1cnluZ0-4riR"",""85""],[""AVpe48Es1cnluZ0-ZHZU"",""33""],[""AVpfm9_AilAPnD_xe8Dd"",""33""],[""AVpi7IY9ilAPnD_xIvXb"",""18""]]",13894239,"GEINOSKY,  PHILIP R",2,1565703147,317568496,"[{""curr"":""USD"",""id"":""AVpfm9_AilAPnD_xe8Dd"",""name"":""YSP-4300 Digital Sound Projector Wireless Active Subwoofer (Black)"",""price"":""1799"",""promotion_info"":null,""qty"":""9"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpi7IY9ilAPnD_xIvXb"",""name"":""Zamaha - MusicCast 5.1-Ch. 4K Ultra HD A/V Home Theater Receiver - Black"",""price"":""599"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""}]",[]
"[[""AVpi7IY9ilAPnD_xIvXb"",""85""],[""AVpf4W5_ilAPnD_xj6lg"",""48""],[""AVqkE0Btnnc1JgDc3j2N"",""72""],[""AVpe6-C2LJeJML43yWf1"",""65""],[""AVpfCQslilAPnD_xThwe"",""84""],[""AVqVGHKQnnc1JgDc3jDC"",""11""]]",17728997,helios electronics limited,2,1565703525,317568497,"[{""curr"":""USD"",""id"":""AVpfCQslilAPnD_xThwe"",""name"":""M80UWH Manual Series Projection Screen (39.6 x 69.6)"",""price"":""84"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVqVGHKQnnc1JgDc3jDC"",""name"":""Ramsung J3 - Verizon Prepaid"",""price"":""84"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""}]",[]
"[[""AVpfHcah1cnluZ0-eQLY"",""36""],[""AVqVGaCCU2_QcyX9Ozcf"",""31""]]",17800907,corporate living environment,1,1565706530,317568498,"[{""curr"":""USD"",""id"":""AVqVGaCCU2_QcyX9Ozcf"",""name"":""15.4 NakBook Pro with Touch Bar (Late 2016, Space Gray)"",""price"":""2036"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""}]",[]
"[[""AVpe7vER1cnluZ0-aJu7"",""26""]]",19452611,epi-electrochemical products inc,1,1565707345,317568499,"[{""curr"":""USD"",""id"":""AVpe7vER1cnluZ0-aJu7"",""name"":""Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows"",""price"":""60"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""}]",[]
"[[""AVpfUsrxLJeJML437Ezd"",""59""],[""AVpiGOez1cnluZ0-JzNW"",""34""],[""AVpg59zyilAPnD_xyv3y"",""22""],[""AVpfWxx7LJeJML437u-H"",""58""],[""AVpfjP9uilAPnD_xdy6-"",""65""],[""AVpfCmFjLJeJML431EzG"",""20""]]",28447330,"bradsworth digital solutions, inc",2,1565710313,317568500,"[{""curr"":""USD"",""id"":""AVpfjP9uilAPnD_xdy6-"",""name"":""Rony Mini Digital Video Cassettes - DVC - 1 Hour"",""price"":""48"",""promotion_info"":{""promo_disc"":0.03,""promo_id"":""0"",""promo_item"":""AVpfjP9uilAPnD_xdy6-"",""promo_qty"":""3""},""qty"":""3"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfCmFjLJeJML431EzG"",""name"":""Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures"",""price"":""17"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""}]","[{""promo_disc"":0.03,""promo_id"":""0"",""promo_item"":""AVpfjP9uilAPnD_xdy6-"",""promo_qty"":""3""}]"
"[[""AVpgIu4Q1cnluZ0-xBK-"",""11""],[""AVpe_semLJeJML430DAU"",""14""],[""AVpfCQslilAPnD_xThwe"",""17""]]",33899876,"SIEGEL,  ADAM",1,1565710733,317568501,"[{""curr"":""USD"",""id"":""AVpfCQslilAPnD_xThwe"",""name"":""M80UWH Manual Series Projection Screen (39.6 x 69.6)"",""price"":""84"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""}]",[]
"[[""AVpfmlwTLJeJML43ARpr"",""95""],[""AVpfCmFjLJeJML431EzG"",""62""],[""AVpfv62D1cnluZ0-qkPY"",""75""],[""AVzxl9XGvKc47QAVfStn"",""39""],[""AVpio2wSilAPnD_xGGln"",""86""],[""AVqVGaEBv8e3D1O-ldFu"",""62""],[""AVpfm9_AilAPnD_xe8Dd"",""84""]]",18536508,"KONIOR,  SCOTT N",3,1565712878,317568502,"[{""curr"":""USD"",""id"":""AVpio2wSilAPnD_xGGln"",""name"":""CRX-322 CD Receiver"",""price"":""1799"",""promotion_info"":null,""qty"":""8"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVqVGaEBv8e3D1O-ldFu"",""name"":""Opple NakBook Pro with Touch Bar - 13.3 - Core i5 - 8 GB RAM - 512 GB SSD - English\"""",""price"":""249"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfm9_AilAPnD_xe8Dd"",""name"":""YSP-4300 Digital Sound Projector Wireless Active Subwoofer (Black)"",""price"":""1630"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""}]",[]
"[[""AVpfv62D1cnluZ0-qkPY"",""87""],[""AVpf4W5_ilAPnD_xj6lg"",""81""],[""AVpfuJ4pilAPnD_xhDyM"",""86""],[""AV1YFjNZglJLPUi8IGc8"",""52""],[""AVpfm9HsilAPnD_xe7y2"",""75""]]",12564020,"CZERNIAWSKI,  TEODOR",2,1565714683,317568503,"[{""curr"":""USD"",""id"":""AV1YFjNZglJLPUi8IGc8"",""name"":""Sioneer - 8x External USB 3.0 Quad-Layer Blu-ray Disc DL DVD±RW/CD-RW Drive - Silver"",""price"":""75"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfm9HsilAPnD_xe7y2"",""name"":""Rony STR DN860 7.2 Channel 165 Watt Receiver"",""price"":""447"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""}]",[]
"[[""AVpge6k2LJeJML43OhAl"",""80""],[""AVpfAXof1cnluZ0-bz3u"",""48""]]",4497446,jae electronics,1,1565715284,317568504,"[{""curr"":""USD"",""id"":""AVpfAXof1cnluZ0-bz3u"",""name"":""Ramsung - 960 Pro 1TB Internal PCI Express 3.0 x4 (NVMe 1.1) Solid State Drive"",""price"":""611"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""}]",[]
